Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP1654,Style Your Home Story,Social Media,2023-04-15,2024-09-11,5417.9,1174.7,251.6,5144.999,19211.207,Timișoara,45-54,Male
CMP1655,Furniture Refresh Revolution,Social Media,2022-12-22,2024-06-04,65987.2,55253.4,8292.6,5473.728,9078.476,Brașov,55+,Female
CMP1656,Style Your Home Story,Social Media,2022-11-10,2024-04-14,67218,41104.3,15277.9,2055.742,8129.162,Timișoara,25-34,Male
CMP1657,Timeless Trends Transformation,Paid Ads,2022-12-07,2024-04-24,66580.5,41157,27983.7,4299.827,13090,Timișoara,45-54,Female
CMP1658,Timeless Trends Transformation,Email,2023-02-04,2024-07-06,56667.8,24959.4,11808.2,7542.781,15386.003,Bucharest,55+,Female
CMP1659,Sustainable Living Showcase,Influencer Marketing,2022-09-17,2024-02-20,28364.5,5062.6,3689,2466.377,3728.525,Iași,45-54,Female
CMP1660,Style Your Home Story,Email,2023-04-22,2024-09-15,48832.5,48514.6,30142.7,1934.889,3543.939,Brașov,18-24,Female
CMP1661,Sustainable Living Showcase,Influencer Marketing,2022-09-21,2024-02-22,75231.8,28118,18081.2,1276.105,2365.295,Bucharest,45-54,Female
CMP1662,Design Your Dream Space,Paid Ads,2023-02-04,2024-07-09,67068.4,22878.6,4292.5,1337.611,4448.373,Cluj-Napoca,35-44,Female
CMP1663,Design Your Dream Space,Paid Ads,2022-09-14,2024-02-24,31378.6,29158.4,22412.8,7652.431,26472.893,Iași,18-24,Female
CMP1664,Sustainable Living Showcase,Influencer Marketing,2023-03-17,2024-08-11,4207.5,2006,1130.5,6263.089,14591.984,Bucharest,25-34,Female
CMP1665,Design Your Dream Space,Paid Ads,2023-06-09,2024-10-31,5287,676.6,657.9,7417.1,27455.425,Iași,55+,Female
CMP1666,Style Your Home Story,Influencer Marketing,2023-01-27,2024-07-10,50173.8,37707.7,3362.6,7224.031,19817.801,Bucharest,18-24,Female
CMP1667,Comfort & Chic Challenge,Influencer Marketing,2022-12-23,2024-05-14,78817.1,59222.9,41304.9,873.222,2672.485,Iași,18-24,Male
CMP1668,Comfort & Chic Challenge,Paid Ads,2023-01-24,2024-06-23,83109.6,49939.2,34538.9,7020.286,8870.651,Iași,45-54,Female
CMP1669,Sustainable Living Showcase,Influencer Marketing,2022-09-02,2024-02-04,36759.1,16632.8,8299.4,3093.371,9176.294,Cluj-Napoca,18-24,Female
CMP1670,Design Your Dream Space,Influencer Marketing,2023-05-14,2024-10-14,11590.6,185.3,136,5264.815,15212.484,Cluj-Napoca,25-34,Female
CMP1671,Furniture Refresh Revolution,Social Media,2023-02-05,2024-07-09,13112.1,9780.1,5749.4,4831.077,11121.927,Brașov,45-54,Male
CMP1672,Design Your Dream Space,Influencer Marketing,2022-10-09,2024-03-03,6585.8,6534.8,882.3,5191.426,19521.321,Cluj-Napoca,55+,Female
CMP1673,Design Your Dream Space,Influencer Marketing,2022-12-09,2024-05-02,73887.1,72943.6,46738.1,3402.21,5829.096,Cluj-Napoca,35-44,Male
CMP1674,Sustainable Living Showcase,Influencer Marketing,2022-11-04,2024-03-28,41021,38498.2,37870.9,4760.612,11443.958,Bucharest,25-34,Female
CMP1675,Comfort & Chic Challenge,Influencer Marketing,2023-02-10,2024-07-20,51003.4,40959.8,34385.9,804.593,2513.042,Cluj-Napoca,25-34,Female
CMP1676,Style Your Home Story,Paid Ads,2022-12-19,2024-05-16,84228.2,26463.9,13535.4,7114.806,18525.58,Cluj-Napoca,35-44,Male
CMP1677,Design Your Dream Space,Paid Ads,2023-03-20,2024-08-02,50717.8,26637.3,4435.3,1145.834,3774.867,Timișoara,35-44,Female
CMP1678,Sustainable Living Showcase,Social Media,2022-10-14,2024-03-18,53407.2,6074.1,974.1,4782.236,14277.773,Timișoara,25-34,Female
CMP1679,Sustainable Living Showcase,Social Media,2023-02-15,2024-07-09,43945,6760.9,4158.2,7622.375,23324.833,Cluj-Napoca,55+,Female
CMP1680,Furniture Refresh Revolution,Influencer Marketing,2022-12-16,2024-05-25,71593.8,62789.5,60066.1,8471.423,28852.264,Brașov,18-24,Female
CMP1681,Timeless Trends Transformation,Social Media,2022-10-10,2024-03-05,26055.9,17765,1327.7,6858.582,15939.642,Brașov,45-54,Female
CMP1682,Sustainable Living Showcase,Email,2023-02-14,2024-06-30,72907.9,57075.8,55525.4,4618.662,16258.256,Timișoara,55+,Female
CMP1683,Timeless Trends Transformation,Email,2022-09-09,2024-01-29,33753.5,12132.9,10711.7,2781.472,8328.504,Iași,55+,Female
CMP1684,Timeless Trends Transformation,Social Media,2023-04-30,2024-10-02,77084.8,37206.2,11959.5,1261.281,3397.875,Bucharest,35-44,Male
CMP1685,Sustainable Living Showcase,Influencer Marketing,2023-06-09,2024-11-19,18960.1,307.7,78.2,6591.342,14865.616,Cluj-Napoca,45-54,Male
CMP1686,Sustainable Living Showcase,Paid Ads,2022-12-13,2024-05-12,10939.5,4336.7,2126.7,4973.01,9300.666,Bucharest,55+,Female
CMP1687,Style Your Home Story,Influencer Marketing,2022-10-03,2024-03-09,21069.8,9822.6,827.9,7318.517,16382.458,Timișoara,35-44,Male
CMP1688,Furniture Refresh Revolution,Social Media,2022-12-19,2024-06-01,71683.9,50891.2,24590.5,6995.551,11075.789,Brașov,25-34,Female
CMP1689,Furniture Refresh Revolution,Influencer Marketing,2023-02-25,2024-07-12,15412.2,4282.3,2769.3,572.577,1207.833,Bucharest,35-44,Female
CMP1690,Comfort & Chic Challenge,Influencer Marketing,2023-03-06,2024-07-22,7434.1,997.9,644.3,4896.799,12870.122,Cluj-Napoca,55+,Female
CMP1691,Comfort & Chic Challenge,Influencer Marketing,2023-06-02,2024-11-07,47841.4,20661.8,9021.9,7020.592,21075.716,Iași,35-44,Female
CMP1692,Style Your Home Story,Email,2022-11-28,2024-04-19,76576.5,26377.2,25124.3,4884.372,15871.319,Iași,18-24,Male
CMP1693,Style Your Home Story,Social Media,2023-01-12,2024-06-16,30183.5,4836.5,1779.9,4558.516,14646.537,Bucharest,25-34,Female
CMP1694,Style Your Home Story,Email,2023-02-26,2024-07-27,5111.9,1009.8,282.2,3320.321,9211.977,Brașov,25-34,Female
CMP1695,Timeless Trends Transformation,Email,2022-10-26,2024-03-26,64424.9,2199.8,1249.5,6930.815,16633.769,Iași,18-24,Female
CMP1696,Style Your Home Story,Email,2023-05-10,2024-10-04,36720,18212.1,3449.3,3170.568,8374.336,Bucharest,25-34,Male
CMP1697,Sustainable Living Showcase,Influencer Marketing,2023-03-30,2024-09-04,54551.3,36403.8,36125,8418.502,28603.826,Brașov,55+,Female
CMP1698,Sustainable Living Showcase,Social Media,2023-01-06,2024-06-14,55809.3,36706.4,35683,2797.571,6217.41,Cluj-Napoca,45-54,Female
CMP1699,Design Your Dream Space,Influencer Marketing,2022-12-25,2024-05-27,39178.2,11264.2,10905.5,3246.711,10461.086,Bucharest,25-34,Male
CMP1700,Design Your Dream Space,Email,2023-03-09,2024-08-15,19346,16887.8,12394.7,3339.038,7484.641,Cluj-Napoca,25-34,Female
CMP1701,Design Your Dream Space,Email,2023-05-01,2024-10-08,2993.7,2478.6,1089.7,1453.772,3408.432,Brașov,55+,Female
CMP1702,Design Your Dream Space,Social Media,2022-11-12,2024-04-15,79828.6,40376.7,21170.1,4453.269,12836.258,Bucharest,25-34,Female
CMP1703,Furniture Refresh Revolution,Influencer Marketing,2023-01-19,2024-07-02,1987.3,776.9,493,4890.39,14578.962,Cluj-Napoca,18-24,Female
CMP1704,Comfort & Chic Challenge,Social Media,2023-03-07,2024-08-04,62354.3,29862.2,20437.4,868.122,1564.765,Timișoara,45-54,Male
CMP1705,Style Your Home Story,Paid Ads,2023-03-15,2024-08-24,46435.5,20189.2,10674.3,6046.611,13208.507,Cluj-Napoca,55+,Female
CMP1706,Furniture Refresh Revolution,Influencer Marketing,2022-09-19,2024-02-29,80223,29824.8,21884.1,5457.306,8597.903,Iași,35-44,Female
CMP1707,Comfort & Chic Challenge,Social Media,2023-06-10,2024-10-25,54216.4,23327.4,4333.3,1390.107,2674.202,Cluj-Napoca,25-34,Male
CMP1708,Timeless Trends Transformation,Influencer Marketing,2022-09-08,2024-02-16,69669.4,68193.8,58034.6,7146.086,25824.547,Iași,45-54,Female
CMP1709,Comfort & Chic Challenge,Social Media,2023-05-23,2024-10-24,19789.7,9866.8,5171.4,7793.038,29598.377,Timișoara,18-24,Female
CMP1710,Furniture Refresh Revolution,Social Media,2022-12-27,2024-05-29,5545.4,2218.5,1343,1608.812,2119.713,Iași,45-54,Female
CMP1711,Design Your Dream Space,Paid Ads,2023-03-22,2024-08-12,57866.3,30176.7,25789,3930.434,10121.46,Bucharest,18-24,Female
CMP1712,Style Your Home Story,Influencer Marketing,2022-11-01,2024-04-10,61888.5,31601.3,1564,6652.032,19242.13,Brașov,35-44,Female
CMP1713,Comfort & Chic Challenge,Influencer Marketing,2023-01-06,2024-06-02,36476.9,31291.9,18565.7,5912.243,15937.347,Timișoara,18-24,Female
CMP1714,Style Your Home Story,Email,2023-03-11,2024-08-09,16726.3,12930.2,7522.5,1997.381,4577.301,Brașov,55+,Female
CMP1715,Design Your Dream Space,Influencer Marketing,2023-02-11,2024-07-05,17022.1,12291,3677.1,4481.523,12918.929,Cluj-Napoca,35-44,Male
CMP1716,Design Your Dream Space,Paid Ads,2023-05-01,2024-09-22,24053.3,3206.2,2019.6,5463.392,18717.884,Brașov,45-54,Female
CMP1717,Sustainable Living Showcase,Influencer Marketing,2022-12-06,2024-04-27,20306.5,17336.6,3813.1,1145.528,1721.148,Bucharest,18-24,Female
CMP1718,Furniture Refresh Revolution,Email,2023-01-10,2024-06-12,75464.7,19604.4,10890.2,1088.833,2017.118,Brașov,35-44,Female
CMP1719,Comfort & Chic Challenge,Paid Ads,2022-09-11,2024-01-28,21032.4,18031.9,7481.7,4502.025,13625.602,Brașov,35-44,Male
CMP1720,Comfort & Chic Challenge,Influencer Marketing,2022-10-29,2024-03-23,38345.2,2708.1,39.1,6458.64,12477.201,Bucharest,18-24,Male
CMP1721,Style Your Home Story,Influencer Marketing,2022-12-28,2024-05-14,80595.3,72467.6,70949.5,6034.422,12433.834,Brașov,55+,Male
CMP1722,Timeless Trends Transformation,Social Media,2023-02-04,2024-06-29,63591.9,42112.4,6613,1100.835,2004.555,Iași,55+,Female
CMP1723,Comfort & Chic Challenge,Social Media,2023-05-23,2024-10-20,68613.7,22098.3,17430.1,7550.805,14336.746,Brașov,45-54,Female
CMP1724,Furniture Refresh Revolution,Social Media,2022-11-01,2024-04-13,51326.4,10470.3,3845.4,5197.461,12476.147,Bucharest,35-44,Female
CMP1725,Timeless Trends Transformation,Social Media,2022-11-09,2024-04-15,63651.4,25746.5,23385.2,383.095,783.411,Timișoara,18-24,Female
CMP1726,Style Your Home Story,Paid Ads,2023-05-27,2024-10-19,83255.8,39871.8,33896.3,1015.886,2691.763,Timișoara,25-34,Female
CMP1727,Sustainable Living Showcase,Paid Ads,2022-08-22,2024-01-17,21938.5,14591.1,5933,1535.797,3683.951,Cluj-Napoca,45-54,Female
CMP1728,Comfort & Chic Challenge,Paid Ads,2022-11-19,2024-04-29,50333.6,12146.5,5567.5,2979.556,11023.344,Timișoara,55+,Female
CMP1729,Design Your Dream Space,Social Media,2022-12-08,2024-04-27,69769.7,49021.2,39470.6,2004.674,3799.109,Cluj-Napoca,18-24,Male
CMP1730,Design Your Dream Space,Influencer Marketing,2023-04-17,2024-09-26,4051.1,3680.5,1684.7,5236.204,11289.054,Iași,35-44,Female
CMP1731,Sustainable Living Showcase,Paid Ads,2022-12-16,2024-05-18,51933.3,18849.6,13866.9,855.933,2369.919,Brașov,25-34,Female
CMP1732,Furniture Refresh Revolution,Email,2023-01-16,2024-06-27,59112.4,47351.8,1241,7885.654,12678.549,Cluj-Napoca,18-24,Female
CMP1733,Timeless Trends Transformation,Email,2022-09-30,2024-02-14,76505.1,60132.4,28201.3,5980.43,11682.876,Timișoara,35-44,Male
CMP1734,Sustainable Living Showcase,Paid Ads,2023-01-09,2024-06-06,11444.4,9521.7,9450.3,8117.619,23589.761,Timișoara,35-44,Female
CMP1735,Sustainable Living Showcase,Influencer Marketing,2022-12-28,2024-06-09,28449.5,3313.3,2771,4396.081,16584.112,Timișoara,18-24,Female
CMP1736,Furniture Refresh Revolution,Social Media,2022-12-26,2024-05-26,38469.3,6743.9,6670.8,1214.174,2934.455,Iași,25-34,Female
CMP1737,Timeless Trends Transformation,Paid Ads,2023-01-21,2024-06-15,9115.4,5899,2674.1,192.355,252.586,Iași,45-54,Female
CMP1738,Design Your Dream Space,Paid Ads,2023-01-28,2024-06-22,62505.6,2295,1122,2784.6,8788.49,Bucharest,55+,Female
CMP1739,Design Your Dream Space,Paid Ads,2022-10-06,2024-03-13,30569.4,12148.2,8850.2,4523.258,8796.531,Cluj-Napoca,55+,Female
CMP1740,Timeless Trends Transformation,Influencer Marketing,2022-12-21,2024-05-08,38265.3,27798.4,21856.9,2602.377,4599.214,Cluj-Napoca,18-24,Male
CMP1741,Design Your Dream Space,Email,2023-01-16,2024-06-28,44472,17314.5,11726.6,1638.613,6496.38,Timișoara,25-34,Female
CMP1742,Comfort & Chic Challenge,Email,2023-02-16,2024-07-06,60156.2,18132.2,14742.4,4544.865,9675.601,Bucharest,45-54,Male
CMP1743,Style Your Home Story,Paid Ads,2023-06-05,2024-10-26,9967.1,5239.4,1086.3,4337.312,6657.829,Brașov,18-24,Male
CMP1744,Design Your Dream Space,Paid Ads,2023-04-24,2024-09-27,51809.2,14200.1,1871.7,2158.099,3061.853,Cluj-Napoca,35-44,Female
CMP1745,Furniture Refresh Revolution,Paid Ads,2022-09-25,2024-02-16,66291.5,49570.3,25209.3,4052.205,5969.839,Timișoara,55+,Male
CMP1746,Design Your Dream Space,Influencer Marketing,2022-08-24,2024-01-15,35196.8,17056.1,11898.3,4738.325,17326.281,Timișoara,45-54,Male
CMP1747,Furniture Refresh Revolution,Influencer Marketing,2022-09-23,2024-03-06,57922.4,21018.8,13683.3,1173.51,2308.481,Bucharest,35-44,Male
CMP1748,Timeless Trends Transformation,Influencer Marketing,2023-06-09,2024-11-13,50153.4,42675.1,27217,3003.39,7889.105,Cluj-Napoca,25-34,Female
CMP1749,Timeless Trends Transformation,Paid Ads,2023-02-24,2024-07-16,71085.5,1694.9,1436.5,1074.451,2799.305,Brașov,18-24,Female
CMP1750,Style Your Home Story,Influencer Marketing,2022-12-25,2024-05-09,59330,19034.9,4173.5,8381.272,16784.576,Timișoara,18-24,Male
CMP1751,Style Your Home Story,Paid Ads,2022-12-10,2024-05-23,56564.1,29053,13610.2,8035.798,13503.661,Brașov,35-44,Male
CMP1752,Sustainable Living Showcase,Paid Ads,2023-04-15,2024-09-18,21573,4499.9,487.9,4140.588,15826.388,Brașov,35-44,Female
CMP1753,Comfort & Chic Challenge,Social Media,2022-12-10,2024-04-28,44716.8,33998.3,21129.3,5566.973,21948.003,Bucharest,45-54,Male
CMP1754,Furniture Refresh Revolution,Email,2023-05-10,2024-09-28,84457.7,2866.2,1824.1,1834.028,4336.462,Brașov,55+,Male
CMP1755,Furniture Refresh Revolution,Social Media,2023-02-14,2024-07-24,80381.1,78793.3,45809.9,1739.287,4363.696,Iași,35-44,Female
CMP1756,Style Your Home Story,Social Media,2022-09-16,2024-02-01,56349.9,30523.5,9195.3,6041.477,9046.873,Brașov,25-34,Female
CMP1757,Furniture Refresh Revolution,Email,2023-01-28,2024-06-14,46308,12625.9,3536,5267.229,13236.54,Cluj-Napoca,25-34,Female
CMP1758,Design Your Dream Space,Paid Ads,2023-03-19,2024-08-24,17193.8,3889.6,1887,8198.097,15296.192,Cluj-Napoca,35-44,Female
CMP1759,Timeless Trends Transformation,Social Media,2022-11-30,2024-05-05,19451.4,11298.2,11296.5,8336.851,21593.23,Brașov,55+,Male
CMP1760,Timeless Trends Transformation,Influencer Marketing,2023-03-03,2024-08-13,34034,16173.8,16046.3,442.646,658.971,Cluj-Napoca,18-24,Male
CMP1761,Timeless Trends Transformation,Paid Ads,2022-09-02,2024-02-06,60661.1,44990.5,44434.6,1976.981,6721.8,Timișoara,55+,Female
CMP1762,Design Your Dream Space,Paid Ads,2022-10-06,2024-02-22,23636.8,2992,1309,1318.061,5244.041,Cluj-Napoca,25-34,Male
CMP1763,Sustainable Living Showcase,Paid Ads,2022-10-05,2024-03-11,55299.3,10244.2,5395.8,757.979,2884.747,Timișoara,25-34,Female
CMP1764,Design Your Dream Space,Paid Ads,2023-05-02,2024-10-01,35072.7,799,375.7,2312.595,4564.194,Bucharest,45-54,Male
CMP1765,Timeless Trends Transformation,Social Media,2023-02-24,2024-07-30,4176.9,3602.3,3083.8,8302.919,12443.439,Timișoara,18-24,Female
CMP1766,Style Your Home Story,Influencer Marketing,2022-09-16,2024-02-01,20621,15997,10482.2,2751.45,10082.785,Bucharest,18-24,Male
CMP1767,Comfort & Chic Challenge,Influencer Marketing,2023-04-11,2024-09-05,28031.3,5045.6,4522,2844.814,5638.577,Cluj-Napoca,25-34,Male
CMP1768,Furniture Refresh Revolution,Paid Ads,2022-10-11,2024-03-06,37214.7,17056.1,3128,1574.336,4824.583,Timișoara,55+,Female
CMP1769,Style Your Home Story,Social Media,2022-09-18,2024-02-18,9778.4,5538.6,1626.9,4456.992,10782.488,Bucharest,25-34,Male
CMP1770,Design Your Dream Space,Influencer Marketing,2022-10-19,2024-03-14,52008.1,19976.7,6723.5,4563.276,15298.47,Bucharest,55+,Female
CMP1771,Timeless Trends Transformation,Paid Ads,2023-01-16,2024-06-08,27528.1,1494.3,268.6,1091.587,4222.001,Iași,35-44,Female
CMP1772,Timeless Trends Transformation,Paid Ads,2023-04-25,2024-09-10,59501.7,21620.6,10541.7,5652.993,18247.188,Cluj-Napoca,45-54,Female
CMP1773,Furniture Refresh Revolution,Social Media,2022-12-22,2024-05-27,11068.7,3954.2,3427.2,3394.135,12217.611,Brașov,25-34,Male
CMP1774,Timeless Trends Transformation,Paid Ads,2022-12-08,2024-05-18,82223.9,74475.3,1574.2,4512.837,13953.804,Cluj-Napoca,35-44,Male
CMP1775,Timeless Trends Transformation,Social Media,2023-03-01,2024-08-01,27801.8,9492.8,5077.9,354.994,1085.994,Brașov,35-44,Female
CMP1776,Design Your Dream Space,Email,2022-08-25,2024-01-09,8535.7,187,85,1638.273,5338.102,Timișoara,35-44,Male
CMP1777,Sustainable Living Showcase,Social Media,2022-09-28,2024-02-26,74205,58425.6,52450.1,840.276,1947.741,Timișoara,45-54,Female
CMP1778,Comfort & Chic Challenge,Paid Ads,2022-12-18,2024-05-29,2089.3,1769.7,302.6,2240.09,5077.917,Bucharest,18-24,Female
CMP1779,Furniture Refresh Revolution,Social Media,2022-09-28,2024-03-09,16600.5,15808.3,8343.6,3179.255,10273.321,Iași,55+,Female
CMP1780,Design Your Dream Space,Social Media,2022-12-31,2024-05-15,30576.2,22086.4,2721.7,4149.428,7667.901,Timișoara,35-44,Male
CMP1781,Timeless Trends Transformation,Social Media,2022-10-09,2024-03-18,32048.4,7539.5,4369,7839.618,29884.181,Bucharest,35-44,Female
CMP1782,Style Your Home Story,Email,2022-11-30,2024-04-21,78261.2,55267,37559.8,4312.254,12761.254,Brașov,35-44,Male
CMP1783,Design Your Dream Space,Influencer Marketing,2022-10-16,2024-03-24,9662.8,4525.4,3753.6,5820.562,12768.598,Timișoara,45-54,Female
CMP1784,Comfort & Chic Challenge,Social Media,2023-05-19,2024-10-11,40939.4,35026.8,30207.3,2248.029,5579.808,Iași,25-34,Female
CMP1785,Sustainable Living Showcase,Social Media,2022-09-02,2024-02-05,39222.4,16940.5,7032.9,887.026,2734.093,Brașov,45-54,Female
CMP1786,Sustainable Living Showcase,Influencer Marketing,2022-09-16,2024-02-15,10832.4,3279.3,2986.9,4247.603,5735.324,Bucharest,25-34,Male
CMP1787,Sustainable Living Showcase,Social Media,2022-08-21,2024-01-06,79260.8,19740.4,19485.4,1507.305,6009.772,Iași,55+,Female
CMP1788,Furniture Refresh Revolution,Social Media,2023-01-09,2024-05-31,8719.3,5081.3,4639.3,1604.902,3367.649,Timișoara,45-54,Female
CMP1789,Design Your Dream Space,Influencer Marketing,2023-01-23,2024-06-08,31679.5,20342.2,9914.4,2190.705,8683.787,Bucharest,55+,Female
CMP1790,Design Your Dream Space,Email,2022-08-21,2024-01-19,42664.9,19816.9,5336.3,1502.528,4762.703,Timișoara,25-34,Male
CMP1791,Comfort & Chic Challenge,Influencer Marketing,2023-04-28,2024-10-08,46829.9,38760,8766.9,6624.373,23983.634,Bucharest,55+,Female
CMP1792,Furniture Refresh Revolution,Social Media,2023-02-08,2024-07-10,53454.8,20139.9,1747.6,4999.241,15488.819,Bucharest,35-44,Female
CMP1793,Design Your Dream Space,Paid Ads,2022-09-10,2024-02-21,32279.6,26429.9,18147.5,1379.754,3625.522,Iași,25-34,Female
CMP1794,Furniture Refresh Revolution,Influencer Marketing,2022-09-08,2024-02-11,35570.8,3330.3,1174.7,5771.5,14975.436,Cluj-Napoca,25-34,Female
CMP1795,Sustainable Living Showcase,Social Media,2023-04-04,2024-09-03,80393,21982.7,8052.9,1689.29,6124.862,Iași,45-54,Female
CMP1796,Design Your Dream Space,Social Media,2023-01-20,2024-06-21,43334.7,3474.8,3.4,8497.348,29396.961,Cluj-Napoca,45-54,Female
CMP1797,Comfort & Chic Challenge,Influencer Marketing,2022-12-29,2024-05-18,22999.3,7933.9,6293.4,5468.849,20222.418,Timișoara,25-34,Female
CMP1798,Sustainable Living Showcase,Influencer Marketing,2022-09-16,2024-01-30,2145.4,238,66.3,5341.859,20673.428,Timișoara,35-44,Male
CMP1799,Sustainable Living Showcase,Paid Ads,2022-11-16,2024-04-22,17365.5,12741.5,4607,6858.837,16782.145,Iași,18-24,Female
CMP1800,Design Your Dream Space,Email,2022-09-12,2024-02-20,49915.4,38644.4,10155.8,3370.794,11376.383,Iași,45-54,Male
CMP1801,Design Your Dream Space,Paid Ads,2023-02-24,2024-07-18,2091,1422.9,168.3,2842.145,7761.656,Cluj-Napoca,45-54,Female
CMP1802,Design Your Dream Space,Paid Ads,2022-09-05,2024-01-19,78060.6,36944.4,24595.6,2199.783,2948.327,Brașov,18-24,Female
CMP1803,Sustainable Living Showcase,Influencer Marketing,2022-10-15,2024-03-17,51419.9,1609.9,278.8,5672.441,17651.1,Cluj-Napoca,25-34,Female
CMP1804,Furniture Refresh Revolution,Email,2022-09-25,2024-02-15,64790.4,35972,15694.4,1631.592,2575.874,Brașov,25-34,Female
CMP1805,Style Your Home Story,Email,2022-08-24,2024-02-04,10009.6,2660.5,1394,5020.661,10572.861,Cluj-Napoca,25-34,Female
CMP1806,Furniture Refresh Revolution,Email,2022-12-15,2024-05-19,64086.6,17933.3,10524.7,2472.14,8160.561,Brașov,45-54,Female
CMP1807,Style Your Home Story,Social Media,2022-09-02,2024-01-27,51788.8,6342.7,4229.6,5404.521,14734.597,Timișoara,18-24,Male
CMP1808,Style Your Home Story,Influencer Marketing,2023-03-02,2024-07-16,80891.1,41505.5,19451.4,4767.531,13518.179,Cluj-Napoca,45-54,Male
CMP1809,Sustainable Living Showcase,Influencer Marketing,2022-11-06,2024-04-17,77157.9,44135.4,20969.5,3285.25,10965.697,Iași,35-44,Female
CMP1810,Style Your Home Story,Email,2023-03-14,2024-08-04,18606.5,2009.4,1565.7,5730.258,15712.488,Bucharest,55+,Female
CMP1811,Sustainable Living Showcase,Social Media,2023-01-31,2024-06-21,18356.6,844.9,425,2989.042,9107.036,Timișoara,55+,Female
CMP1812,Design Your Dream Space,Email,2023-01-30,2024-07-08,31502.7,18009.8,5897.3,6365.446,23637.939,Cluj-Napoca,18-24,Female
